47.4672381619 1869.8600000000 37822.5000000000 37887900.0000000000 40195.2000000000 12517400.0000000000 167509.0000000000 31623.5000000000 143251.0000000000 1.1307000000 27273.9000000000 17478800.0000000000 80.5995000000 0.1218330000 1.0371000000 2633.0400000000 376.8450000000 
47.4672381619 1869.8600000000 37822.5000000000 37887900.0000000000 40195.2000000000 12517400.0000000000 167509.0000000000 31623.5000000000 143251.0000000000 1.1307000000 27273.9000000000 17478800.0000000000 80.5995000000 0.1218330000 1.0371000000 2633.0400000000 376.8450000000 
47.4672381619 1869.8600000000 37822.5000000000 37887900.0000000000 40195.2000000000 12517400.0000000000 167509.0000000000 31623.5000000000 143251.0000000000 1.1307000000 27273.9000000000 17478800.0000000000 80.5995000000 0.1218330000 1.0371000000 2633.0400000000 376.8450000000 
47.4730840161 2337.3250000000 37822.5000000000 37887900.0000000000 40195.2000000000 12517400.0000000000 167509.0000000000 31623.5000000000 143251.0000000000 1.1307000000 27273.9000000000 17478800.0000000000 80.5995000000 0.1218330000 1.0371000000 2633.0400000000 376.8450000000 
47.4675047330 1869.8600000000 37822.5000000000 37887900.0000000000 40195.2000000000 12517400.0000000000 167509.0000000000 31623.5000000000 143251.0000000000 1.4133750000 27273.9000000000 17478800.0000000000 80.5995000000 0.1218330000 1.0371000000 2633.0400000000 376.8450000000 
47.6409267678 1869.8600000000 37822.5000000000 37887900.0000000000 40195.2000000000 12517400.0000000000 167509.0000000000 31623.5000000000 143251.0000000000 1.1307000000 27273.9000000000 17478800.0000000000 80.5995000000 0.1218330000 1.2963750000 2633.0400000000 376.8450000000 
49.7978935148 1958.1904772267 37021.4857023260 43468491.1561417430 31021.0740383174 10096674.0077525060 165672.2726290926 25621.3147908110 202338.3136363741 1.6781643077 37149.2758799967 21704788.5110900850 70.9941940750 0.1316757246 1.4575415567 2742.2733018164 364.8437584729 
49.3102028439 1746.4768493974 38392.8717696191 43235535.3063279840 33784.1623556488 11126473.7505574450 185755.3301830253 28041.4920666425 221810.2985765413 1.3725684218 30644.0885163630 20327469.7714021730 75.8646661268 0.1218792049 1.5952202427 2790.0574500332 356.0323253729 
49.9994097786 3562.4695821086 48367.2829793363 48184175.7652059500 34765.6083914196 11541742.7724050430 160977.1896000634 25174.3362907991 156645.5807366755 1.5311013264 34029.0964312264 22162648.9005066680 78.5494913895 0.1240677497 1.6636074367 2576.6323283137 402.1239976404 
49.7978935148 1958.1904772267 37021.4857023260 43468491.1561417430 31021.0740383174 10096674.0077525060 165672.2726290926 25621.3147908110 202338.3136363741 1.6781643077 37149.2758799967 21704788.5110900850 70.9941940750 0.1316757246 1.4575415567 2742.2733018164 364.8437584729 
