77.3688880326 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
77.3688880326 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
77.3688880326 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
85.6131091594 0.0005289775 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
78.0984768368 0.0004231820 0.0141933750 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
77.9707301118 0.0004231820 0.0113547000 0.2543250000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
80.3800860101 0.0004231820 0.0113547000 0.2034600000 0.5596075000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
77.3395575945 0.0004231820 0.0113547000 0.2034600000 0.4476860000 44642.1250000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
77.3688323524 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0004898100 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
79.0672606305 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 25.5848750000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
77.3851599543 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 559.1012500000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
77.3688875390 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 314178.7500000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
80.5097453213 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 4.6645125000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
80.4543782633 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0651798750 8.4633300000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
79.4911475821 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 10.5791625000 0.1805890000 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
79.0854438778 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.2257362500 0.1149580000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
78.8122461948 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1436975000 13.3862000000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
82.6319898746 0.0004231820 0.0113547000 0.2034600000 0.4476860000 35713.7000000000 0.0003918480 20.4679000000 447.2810000000 251343.0000000000 3.7316100000 0.0521439000 8.4633300000 0.1805890000 0.1149580000 16.7327500000 0.8103920000 0.0504872000 5.0178600000 0.2524810000 0.0014564300 1.3653300000 0.0244260000 8.2828000000 87.6520000000 0.0038608900 
