47.8616255724 1459.8540690131 20875.3273183576 21075959.8073079660 0.0282861209 14.1197194721 4880.3671905506 543.4322561146 184.0930670356 82167.2877636573 74.6927056210 0.1540932771 1.5243356123 408.4439451147 1.4841132071 
47.8030686957 1148.9773692503 17380.2830261331 17004508.2363223320 0.0252615529 12.6458604134 4957.2237856149 518.7007977247 217.7137491034 72979.8660528326 67.2138553350 0.1490963495 2.2070465558 546.1338565542 1.3852039790 
47.5538803473 1027.6286711869 16829.7860353193 18203865.8955566440 0.0253333876 11.2448249571 5142.4072819363 578.5108384618 215.6770767360 86164.6937275813 75.0376266498 0.1411098469 2.9192132284 501.7144810613 1.3638066081 
46.8111182257 1139.2646916142 17455.3793720367 18297831.2175719140 0.0224093813 12.5220107304 4808.1302828461 456.5687310911 181.9319331430 58503.9934205188 61.2951625869 0.1466676282 1.6252302276 477.4195927246 1.4138077699 
46.8228883229 1424.0808645177 17455.3793720367 18297831.2175719140 0.0224093813 12.5220107304 4808.1302828461 456.5687310911 181.9319331430 58503.9934205188 61.2951625869 0.1466676282 1.6252302276 477.4195927246 1.4138077699 
46.9810344364 1139.2646916142 17455.3793720367 18297831.2175719140 0.0224093813 12.5220107304 4808.1302828461 456.5687310911 181.9319331430 58503.9934205188 61.2951625869 0.1466676282 2.0315377846 477.4195927246 1.4138077699 
46.8169485219 1281.6727780659 17455.3793720367 18297831.2175719140 0.0224093813 12.5220107304 4808.1302828461 456.5687310911 181.9319331430 58503.9934205188 61.2951625869 0.1466676282 1.6252302276 477.4195927246 1.4138077699 
46.8765591625 1139.2646916142 17455.3793720367 18297831.2175719140 0.0224093813 12.5220107304 4808.1302828461 456.5687310911 181.9319331430 58503.9934205188 61.2951625869 0.1466676282 1.8283840061 477.4195927246 1.4138077699 
47.8312439936 1173.5934629591 17702.0728758062 17824274.1156906340 0.0224806273 12.8171553796 4848.9959232909 464.4616055777 181.7151154764 57299.0466384211 62.1208686419 0.1458927541 1.6742023035 480.6478315558 1.4147304198 
47.7233168564 1179.9187870615 17581.6162444721 18427981.0518551920 0.0223040290 12.9714192703 4860.3841715234 434.7538402951 178.9587527689 57957.3038620202 62.2930825354 0.1485142321 1.6832257622 477.4549015011 1.4223860786 
47.4991165899 1172.0176183972 17589.4554564662 18288070.6765512820 0.0227207515 13.0703822159 4956.4743882966 465.2160479102 181.2840495883 59077.4083431769 62.1636826357 0.1385598283 1.6719542656 459.6208981594 1.4085434505 
47.5700428227 1159.9254426434 17369.2481413514 18124382.0015072110 0.0224199519 12.8380012947 4877.7468205780 458.8179743280 182.2888425861 58261.1947773554 61.6774627218 0.1514848922 1.6547040429 480.1411254217 1.4099937340 
47.7023085750 1171.7487226068 17461.8088925227 18325194.5518438820 0.0222495590 12.8553363291 4893.1178513291 454.7219892498 182.4563181857 57904.2943673058 62.2748319203 0.1467673403 1.6715706694 474.4709270924 1.4157310847 
46.8140005471 1210.4687348400 17455.3793720367 18297831.2175719140 0.0224093813 12.5220107304 4808.1302828461 456.5687310911 181.9319331430 58503.9934205188 61.2951625869 0.1466676282 1.6252302276 477.4195927246 1.4138077699 
46.8387976081 1139.2646916142 17455.3793720367 18297831.2175719140 0.0224093813 12.5220107304 4808.1302828461 456.5687310911 181.9319331430 58503.9934205188 61.2951625869 0.1466676282 1.7268071169 477.4195927246 1.4138077699 
46.8042543084 1155.6411550057 17522.4174142514 18292950.9470615980 0.0225650664 12.7961964732 4882.3023355713 460.8923895006 181.6079913657 58790.7008818478 61.7294226113 0.1426137283 1.6485922466 468.5202454420 1.4111756102 
47.0944817819 1149.5950671288 17412.3137566940 18211106.6095395610 0.0224146666 12.6800060126 4842.9385517120 457.6933527095 182.1103878646 58382.5940989371 61.4863126544 0.1490762602 1.6399671353 478.7803590732 1.4119007520 
47.0680507193 1155.5067071105 17458.5941322797 18311512.8847078980 0.0223294702 12.6886735298 4850.6240670876 455.6453601704 182.1941256644 58204.1438939123 61.7849972536 0.1467174842 1.6484004485 475.9452599085 1.4147694273 
47.1145072191 1159.5917393378 17518.4978082544 18362906.1347135530 0.0223567051 12.7467150004 4834.2572271847 445.6612856931 180.4453429559 58230.6486412695 61.7941225612 0.1475909301 1.6542279949 477.4372471129 1.4180969243 
47.0398545622 1156.4290772866 17578.7261239214 18061052.6666312740 0.0224450043 12.6695830550 4828.5631030685 460.5151683344 181.8235243097 57901.5200294700 61.7080156144 0.1462801911 1.6497162656 479.0337121402 1.4142690948 
47.1384370320 1156.9312745685 17430.7531709320 18268743.9300769230 0.0225448093 12.7282165504 4831.4822344150 452.3950270223 182.0986780499 58301.8031596913 61.7313571701 0.1462581038 1.6504326805 476.9844483571 1.4136383205 
47.2302131028 1145.1292970596 17482.6156743200 18392023.1655779330 0.0224357342 12.5864704235 4811.7384690416 458.9190149946 180.2383506067 58520.3334441240 63.2627582015 0.1474226308 1.6335964433 476.9362902126 1.4151096554 
47.1670961710 1153.5754825623 17525.5654659914 18288948.6277269800 0.0223654663 12.7529999999 4804.8808913685 454.9113741819 181.4417625858 58190.9228241895 61.6862716054 0.1466232978 1.6456454395 478.9039070421 1.4250576002 
47.1679455470 1165.0199006284 17310.7642709781 17935642.5841371420 0.0222540422 12.7310397184 4903.6648513200 452.2146880366 182.0567024935 58027.3979607235 61.8799892650 0.1451139666 1.6619715965 480.7477252958 1.4197538714 
47.2076356431 1145.5951884150 17431.3753908644 18077663.3813201710 0.0223619215 13.2886637329 4793.9937765837 455.5407215663 182.8092526937 58278.7241205793 61.6316956586 0.1474826091 1.6342610655 475.9626312590 1.4086555530 
47.3031146611 1155.0175280634 17499.1455824283 18351338.7085119670 0.0226027190 12.6692302827 4812.4368492048 456.1987617151 181.0458305977 57579.8396386814 61.8088636513 0.1473559639 1.6477026049 476.9200031896 1.4191187599 
47.4336954462 1155.3428631515 17485.9134829385 18108122.6555292350 0.0224907392 12.6492355595 4839.2891874891 456.6109665910 181.0225039437 58487.8657811099 61.7187668624 0.1482719745 1.6481667152 473.9994709613 1.4180566768 
46.7909210092 1157.0900704534 17447.9303609222 18384360.6720023040 0.0223526536 12.7655968648 4820.8926989532 454.8595101516 182.3586030015 58072.2212124589 61.7654179959 0.1449477470 1.6506592124 480.0620443540 1.4123674488 
47.1670013027 1157.9636741044 17428.9387999141 18522479.6802388360 0.0222836108 12.8237775174 4811.6944546852 453.9837819318 183.0266525303 57864.3989281334 61.7887435626 0.1432856332 1.6519054611 483.0933310504 1.4095228347 
46.7198463505 1157.7114830259 17427.3818012173 18145862.0423753300 0.0222049501 12.7593687962 4848.9530157730 455.0803933756 182.5228152624 59050.5875797128 61.6691146847 0.1455197266 1.6515456952 477.5903751492 1.4103408926 
46.9437835093 1159.0584605072 17391.4999106118 18043123.7093070070 0.0220060656 12.8044380530 4867.2110990570 454.5212092058 183.2613075947 59785.9615502286 61.5992402013 0.1446016079 1.6534672403 477.9255611290 1.4059519590 
46.7872807356 1169.3971691678 17436.0211560252 18070011.7105661410 0.0223389657 12.8668284229 4854.9677597549 451.8117655790 183.6566473470 58185.8443650686 59.9875567750 0.1451812163 1.6682160357 477.6675288314 1.4136687453 
47.9483550156 1172.3315607770 17487.9251202181 18383278.3990018960 0.0224094991 12.1043729263 4881.4230212373 454.6573510092 181.2068016391 58414.1851521118 61.3837423345 0.1447924676 1.6724021234 478.8847445810 1.4208390180 
47.1584813566 1165.6474676865 17473.7876878797 18306874.6445814630 0.0223976047 12.4004456280 4859.5657100739 454.8781936485 181.6074144027 58380.3198942287 61.4457306655 0.1454650029 1.6628668590 478.1542162505 1.4177931518 
46.9062261517 1152.9965010005 17631.8252996617 18578332.3476769700 0.0225378872 12.6147692137 4765.4520691802 458.3638853406 181.8951678263 58715.9287310398 61.0734117853 0.1472112581 1.6448194872 473.7291492520 1.4094605968 
47.3870214218 1164.3582074149 17432.2040808870 18266366.8355085630 0.0224510947 12.5730616770 4858.6033402476 456.1604150751 182.5748799112 58627.4047114095 61.1795780420 0.1457859212 1.6610276509 474.8337163929 1.4019287247 
46.9721529753 1161.6625262017 17455.5444271631 18272012.2835631670 0.0224296876 12.6180462577 4845.1727280278 455.8481548518 182.2916005799 58518.2842396045 61.3062514329 0.1459952654 1.6571820981 475.8512640552 1.4077109436 
46.8342273313 1151.7169449357 17481.3756788964 18243460.4813657510 0.0224235396 12.9567018531 4801.8623812499 456.3321614947 182.5069689768 58457.7168335669 61.4001933772 0.1470199679 1.6429941228 475.2544140137 1.4077528576 
46.8503817882 1159.6882338205 17531.6419826962 18277979.2746258340 0.0222590107 12.6615716882 4825.7144493138 459.3777759026 182.0740326048 58558.5069500865 61.0672577594 0.1463357048 1.6543656502 476.1770341438 1.4110669085 
46.6688933385 1157.0415539773 17445.7750845797 18171684.6614052500 0.0224331586 12.6309099080 4821.7190597053 468.0710158332 183.9600376486 58676.4983697679 60.9006545395 0.1448235605 1.6505900007 475.5442049639 1.4056040168 
46.8421187338 1155.7664612970 17409.4137227424 18076073.9247511030 0.0224713853 12.5730073618 4815.4499759656 479.2758809033 185.7173849950 58899.4232340171 60.4539205287 0.1434398757 1.6487710036 474.5976838894 1.3993575630 
46.6283093827 1168.1020100218 17556.7393258381 18317852.4797029050 0.0223778388 12.6906051666 4810.0063791771 457.5214721202 182.5592284235 58566.5392365047 61.1247990013 0.1427307019 1.6663684126 473.7387852737 1.4109006555 
46.8180219439 1177.3554814683 17628.9521104101 18371225.4147845800 0.0223594249 12.6959047436 4793.5402929096 457.4355318255 182.7836487029 58658.5118052885 60.9440421748 0.1395579227 1.6795690512 471.2179983739 1.4104006072 
46.8517864454 1163.9896990274 17524.4796921893 18218351.8609624210 0.0224699451 12.6822135975 4796.5183369572 459.8374806521 182.5276481607 58796.7602047570 60.7318003660 0.1445199375 1.6605019513 476.2586737762 1.4074792984 
47.2230088074 1164.1474176714 17396.5982103001 18491283.3925149220 0.0223579739 12.7031084354 4814.0014772461 454.8708599621 182.9988386369 59227.2755228117 60.6693226840 0.1447057658 1.6607269466 472.7737874925 1.4070096600 
46.8537046096 1162.2178325752 17442.1301887054 18383725.7110440100 0.0223797315 12.6947270903 4817.6418837017 456.2819370552 182.7050100551 58895.8366494763 60.9289959166 0.1450993721 1.6579742763 474.3387686544 1.4088245187 
47.3663118808 1158.9932982382 17517.8635872788 18296282.8366517200 0.0223661540 12.7655996374 4793.4588745259 459.5998423309 182.5898208632 58664.4473712303 61.0171932204 0.1448627068 1.6533742824 475.7401648060 1.4137268934 
46.9269275623 1159.6606052291 17502.2837972498 18290215.1983795840 0.0223820374 12.7287112925 4806.3873379014 458.6619204611 182.5152657923 58627.9065883238 61.0894577735 0.1451458465 1.6543262363 475.7679396183 1.4122229060 
46.7239754670 1160.9952192109 17471.1242171920 18278079.9218353030 0.0224138042 12.6549346026 4832.2442646523 456.7860767216 182.3661556507 58554.8250225110 61.2339868798 0.1457121257 1.6562301441 475.8234892429 1.4092149310 
46.6305947658 1168.8019974695 17318.6254172845 17947069.5688462560 0.0222402282 12.7746145941 4882.7212755838 456.8587106108 183.0535375916 58443.7880642909 61.2729721672 0.1434325523 1.6673669871 478.1614710364 1.4119421451 
46.7248162894 1160.5212608797 17490.6769894663 18079296.7565938200 0.0223784549 12.7060692180 4839.8285170455 459.0230551184 182.2934850109 58199.3017765422 61.4665275002 0.1453063212 1.6555540138 478.0979519743 1.4130235984 
46.9639038270 1158.2539032635 17403.4985284506 18224805.5917656120 0.0222751713 12.7219906567 4867.1392323741 455.3511650167 182.4373950269 58213.0270172308 61.7686840700 0.1459980963 1.6523194906 476.4408008808 1.4151608615 
46.7650136652 1159.6878522045 17433.7438193853 18223192.1590648140 0.0223238648 12.7120463919 4849.4840085198 456.4727439256 182.4599583103 58358.9603141124 61.5094631440 0.1456285566 1.6543651058 476.3952691047 1.4132404707 
46.7630851982 1162.5553139538 17382.3507860422 18157351.4473077690 0.0224953705 12.7498432379 4841.3387713326 455.3958651980 182.9461428263 58422.7736096193 61.4963988744 0.1440813079 1.6584557140 476.5536169363 1.4118837603 
46.5232776040 1186.3060879230 17448.1807415596 18117430.9657525200 0.0223572841 12.9219516967 4863.6670075840 458.0373577391 183.2331293857 58465.6843090585 61.2972420880 0.1433799102 1.5762497611 475.1873475285 1.4088680404 
46.4096806672 1209.8267860774 17444.5814263211 18027230.8398428260 0.0223312355 13.1219221799 4891.4353699530 458.7716710631 183.8837275071 58446.5297533284 61.2982818385 0.1417360512 1.5009710833 474.0712249304 1.4063981756 
46.7584279381 1182.1552404788 17416.9281129034 18140911.7531696970 0.0223299395 12.5108634778 4882.7310504236 458.6224287024 182.8547733421 58510.3627416906 61.1776525064 0.1422727253 1.6397737496 477.1834992275 1.4147294267 
46.5483592149 1119.3586656658 17437.4313827441 18064123.9506203610 0.0223327490 12.9439621359 4887.1204013384 458.6792444791 183.5616434899 58464.9960577632 61.2658961424 0.1419972216 1.6596152907 474.9845928741 1.4088061796 
46.5454539217 1187.7189908990 17434.8673842737 18030737.1981987060 0.0223218015 13.0042409081 4898.4047039802 458.9807463916 183.7944592538 58459.4250059410 61.2617152217 0.1413300207 1.6645274426 474.6367357526 1.4080916667 
46.9228130211 1175.9250754922 17355.3221949193 17998158.3617286160 0.0221313643 12.7597757989 4826.5329895990 454.3839961094 184.4307535866 58125.3924194824 60.7606398560 0.1452005339 1.6434418802 484.4098673653 1.4102832631 
46.7036115107 1170.8540953706 17397.0959997523 18071856.5080618630 0.0222397898 12.7688809675 4840.4753260921 456.0110944572 183.7250630314 58291.7195350738 61.0028355448 0.1445538325 1.6447294718 480.4374618845 1.4105063499 
46.5299543373 1176.4424493184 17422.5471966528 17862105.1847964190 0.0223276537 12.7908445649 4890.7401443799 460.5813875021 183.8753505265 58875.2289921020 60.6157041213 0.1428102417 1.6405278086 472.9216995291 1.4088255533 
46.6316976372 1165.1418191970 17432.5315502109 18146753.2139797580 0.0223397256 12.6787581699 4861.7754242389 464.8819352065 182.6085494922 58860.0893576400 62.4833006774 0.1422380617 1.6190155243 474.6382394371 1.4068323721 
46.4990680904 1175.6302743021 17434.6357055402 17982652.9161832260 0.0223570924 12.8287847406 4869.0150920053 461.4222699001 183.8264658407 58758.5632719573 61.1005139560 0.1413063649 1.6278165140 475.6594949256 1.4063452041 
46.5730208122 1174.6306640310 17493.4980130973 18023536.6949224810 0.0221658326 12.8022652521 4881.1140892886 463.3600635851 183.4660417553 58742.7199282130 61.0570232371 0.1424571932 1.6193488772 475.3734153782 1.4069106922 
46.6079485405 1153.9557980135 17469.8592434067 18023208.5235966560 0.0223078198 13.0828738371 4839.4908157498 460.8103050640 183.6447352986 58688.3246799306 61.3585368524 0.1442921284 1.6351130027 474.4849496799 1.4029480638 
46.5799981433 1174.6518543460 17393.1364031209 18076810.9154586530 0.0222492136 12.9414973282 4882.3451060856 460.6650000687 184.3990593851 59069.2460598487 61.0542346232 0.1411136478 1.6164125940 473.0543537482 1.4032145299 
46.6350521561 1176.1288438913 17401.5480590994 17849275.0350205080 0.0221903514 13.0335694758 4897.0866215407 463.4561103723 184.6168035645 58787.2115334996 61.2610963499 0.1400509178 1.6100482423 474.9332256946 1.4061659971 
46.4703269789 1182.0436316285 17441.5999404858 17939123.3420012180 0.0223971200 12.9683068079 4887.2540998154 466.3583247179 184.7592851389 58253.8238268388 60.7676802114 0.1394620586 1.6088044837 472.7867470091 1.4044436219 
46.4169613337 1170.4995244635 17478.2434477698 17994166.9954488720 0.0223847560 12.9872840423 4902.4144714567 466.9057993878 183.7047833853 59007.2781988728 61.4003657323 0.1397005564 1.6104885659 468.8467010059 1.4034120606 
46.5797571582 1186.2346330692 17434.2027005410 17868979.1755402980 0.0221844726 13.1761656925 4932.6986538080 454.6794185195 183.4333438732 58669.7536254794 61.5739340508 0.1386989707 1.5988992606 472.7831716469 1.4080012572 
46.6200797665 1168.5910273233 17483.0946747988 18194203.6791421470 0.0224264399 12.7938770128 4862.4185251537 458.0405108586 182.6075122871 58542.2607606019 61.2581833405 0.1432784780 1.6378483073 473.0870003378 1.4077014568 
46.6737842673 1180.0707960357 17459.3344871997 17903504.1380632450 0.0222894535 13.1651338677 4897.8215940148 455.6373396890 184.6156181872 58423.9788511704 59.8609622507 0.1412399651 1.6315714229 473.1603810098 1.4071592368 
46.5369586095 1176.3385518260 17452.6337529525 17964316.4070423730 0.0223020215 13.0435399432 4888.8100515708 457.9484885684 184.1138510135 58533.0064777878 60.5165468573 0.1414894892 1.6284324482 473.5298456166 1.4070775206 
46.3804419129 1177.4872683856 17592.3846680788 18105651.6172247680 0.0223977785 13.1076953504 4877.7455678108 463.8162468501 184.3221034339 58853.0256321619 60.9632300023 0.1397678940 1.5776578831 468.9754886362 1.4013545174 
46.3422164386 1181.8299038436 17729.2642934759 18184942.6414140240 0.0224765536 13.2742357286 4875.2577139243 467.2950149698 184.9563863550 59057.6444160974 60.8083589199 0.1379355649 1.5328033310 464.3824974361 1.3960607036 
46.3246889191 1180.1483835221 17378.9171834735 17715881.5866125600 0.0222742700 13.2750805726 4959.7820834672 464.5497057478 185.1588637351 58800.4323427471 61.0661974422 0.1397847249 1.5595757317 472.0615618507 1.4002760140 
46.2615581330 1186.1715702723 17290.0061122912 17414896.1400673840 0.0222224857 13.5673182756 5034.6699356122 468.0638225616 186.4586813909 58917.3788958682 61.0368966627 0.1383117363 1.5061793913 471.2229501392 1.3949636932 
46.6059588298 1182.1708723561 17424.9777541545 17728200.7387340590 0.0221965325 13.2823003353 4931.9772818417 465.4625686813 185.6607468862 58878.2991236879 60.9012007205 0.1385274142 1.5692859918 472.4470539010 1.4016555321 
46.6576675493 1200.8368265720 17431.8015442249 17857051.9250134710 0.0222992546 13.0217930108 4968.1173435445 463.3573835641 184.9115255302 58759.3744106103 60.7355134755 0.1366902332 1.5626174377 470.7579765905 1.4062242778 
46.4928665065 1189.1165694324 17441.3159690203 17898591.0746592660 0.0223013959 13.0370632174 4935.9607115958 462.7206139390 184.5948279723 58741.6119779403 60.8912693197 0.1385907070 1.5807413290 471.6897198629 1.4054052243 
46.6360145146 1173.6139946689 17479.0170641721 18176401.1864368170 0.0224255222 12.7873326385 4876.1999388460 458.3134121265 182.7432398119 58549.8732317462 61.1914308359 0.1424639893 1.6300809254 472.6876817925 1.4080524797 
46.4843241388 1175.7532140907 17465.5072366677 18064351.0745111290 0.0223682748 12.9110745627 4890.1442745949 460.1007012652 183.4726165805 58631.9797047316 61.1188733070 0.1414798455 1.6148821920 472.6275248197 1.4064532428 
46.5419086559 1181.2903497854 17521.1971057124 17826011.0324339980 0.0223898499 13.1237895364 4926.9462815320 463.0303666242 183.8725783410 58296.4596734258 61.0476310308 0.1399300696 1.5827356943 472.0194063841 1.4069561552 
46.4113742185 1169.0012448789 17492.5585804597 18027704.4661943090 0.0224839306 12.8816388640 4875.7709663417 470.2089407598 184.9010416340 58642.6244003588 60.4527454575 0.1425206180 1.5979399468 472.1814791622 1.4020201277 
46.5164524095 1179.8010111810 17433.1290632409 17873742.3427081070 0.0225480132 13.2668783918 4926.5922275829 462.5067067191 185.0733437346 58555.3587365032 60.8833308741 0.1387714562 1.5744319115 469.1352445429 1.4024120405 
46.2910536302 1243.7076303341 17488.5810765222 17805957.7144513350 0.0224118488 13.1713124017 4926.2247478538 467.7343061452 185.1936991778 58845.9915610587 60.6198057876 0.1387706041 1.5219964439 468.6884458568 1.3996031047 
46.2481650162 1183.3456821630 17498.8184595995 17807233.1120519410 0.0224356601 13.1349009858 4918.9147371939 468.6833127688 185.1607748317 58906.7864064692 60.5322853605 0.1390721741 1.4967227207 468.1865472789 1.3991049659 
