49.6781320060 1121.1750517006 29613.1689113271 27836541.1601992440 119218.5249925037 31963035.6052657480 464277.1145787592 99833.8629265702 69832.8826889702 5.6232846642 28884.0388036813 7744712.2445125999 23.0178646206 83.7682208938 0.1359802940 0.1185048648 1259.2661613394 
49.9188534303 1098.3051935319 29612.0677425256 30057279.4198947770 117350.9224176003 30568612.0681760010 490201.8025932433 102607.5957997266 75260.3984846116 6.8507520687 29867.5342948901 8242322.5434673615 23.2375570651 83.0363137318 0.1303041272 0.1153736919 1203.0285275185 
49.7497478190 1139.9961811564 28785.7631570195 26604097.3245284710 114351.3423585607 33228348.9297820400 469853.0930728306 100612.2500835047 67972.8123834153 7.8936052966 29035.4643818945 7572433.9187922608 21.4048099319 83.2478509223 0.1284791559 0.1439815680 1227.8352956946 
49.8517714717 1159.8283356026 31961.7111237760 31164179.1439984890 126654.5752748866 32946588.9510423020 444847.5695084363 103608.5873903536 72170.0848578180 5.5732200775 27850.6815259334 8034297.8893291373 19.7413523496 84.6470074800 0.1358231868 0.1001084164 1117.1421755636 
48.6172993027 1227.9555665045 28510.6901590980 26917042.6771067230 114227.0140729451 32886649.0783861950 465260.4259698227 99224.8370847140 74336.4260091314 6.2387716468 30258.0021043403 7798278.0673761778 21.5307405207 84.5770899059 0.1311943389 0.1288128007 1232.6973291808 
49.2256644436 1372.2230878567 27911.2766210927 24329764.7877557280 112041.2995147443 34581410.8395926800 455541.8795866533 99521.8036247666 80172.0722305864 5.5550731381 29938.6588117591 7500293.7680780478 20.4252643442 83.2327492940 0.1251028065 0.1491254673 1217.0659608906 
49.7343067633 1231.6992754161 31250.3554199008 31156044.4577623680 121312.0170238294 33692253.6378011930 447599.3494648181 101698.6262326543 81594.6250027388 4.7811965956 30634.7473324808 8110329.3226623088 20.5078590001 84.0979991993 0.1226333688 0.0918923911 1128.2313357170 
49.5467838183 880.4992950072 31098.6334200277 30814563.7959978210 120469.7859710339 29354748.0838319960 448258.4566169919 101442.4238859841 77148.7100024140 5.6181615110 33536.7936236437 8890706.7329383176 23.3014416989 84.6798711757 0.1324848283 0.0921122860 1305.8684376565 
49.9188536200 1098.3051935319 29612.0677425256 30057279.4198947770 117350.9224176003 30568612.0681760090 490201.8025932432 102607.5957997267 75260.3984846115 6.8507520687 29867.5342948901 8242322.5434673615 23.2375570651 83.0363137318 0.1303041272 0.1153736919 1203.0285275185 
49.9188535317 1098.3051935319 29612.0677425256 30057279.4198947770 117350.9224176004 30568612.0681760160 490201.8025932434 102607.5957997266 75260.3984846116 6.8507520687 29867.5342948901 8242322.5434673633 23.2375570651 83.0363137318 0.1303041272 0.1153736919 1203.0285275185 
48.8075132897 1026.6813730691 31579.8666906572 28980440.3254587280 113128.9305988888 31536641.8764188360 469794.2667895872 106249.8925449583 77475.1795449466 8.3576732868 27408.2368364780 7439142.4245211426 20.5992472265 89.7958039256 0.1335272956 0.0991145130 1249.8383438010 
49.8073047527 1594.3780334993 25399.8742964023 26628485.4535098670 108848.0174527998 32663453.8443084060 509722.1927085224 95978.5788474288 90514.8858513616 2.2069324071 26045.3080114056 7591404.8783024438 18.9080613134 87.7406302382 0.1398578786 0.1421748597 1170.2134068902 
49.7841708662 1573.7294553717 26296.0639203238 26183558.6881315260 106606.2028403445 32580513.2750064280 489431.7296332712 92566.1920232339 79748.3044281559 4.1559186298 24128.4286730935 7332720.8351765126 22.8298600593 89.8094377715 0.1182732353 0.1602903128 1094.8638505665 
49.5802418149 1696.1160960205 25450.2868560315 26724421.2420724700 104239.2425893651 33469634.2739768330 512919.2007937079 95660.9454886378 89682.5043728792 2.4660515168 23838.4108572006 7475840.4515219089 17.9356838802 95.3319019308 0.1206278638 0.1611813917 1032.3783263175 
48.8075132897 1026.6813730691 31579.8666906572 28980440.3254587280 113128.9305988888 31536641.8764188360 469794.2667895872 106249.8925449583 77475.1795449466 8.3576732868 27408.2368364780 7439142.4245211426 20.5992472265 89.7958039256 0.1335272956 0.0991145130 1249.8383438010 
48.8090865581 1283.3517163364 31579.8666906572 28980440.3254587280 113128.9305988888 31536641.8764188360 469794.2667895872 106249.8925449583 77475.1795449466 8.3576732868 27408.2368364780 7439142.4245211426 20.5992472265 89.7958039256 0.1335272956 0.0991145130 1249.8383438010 
48.3900009885 1026.6813730691 31579.8666906572 28980440.3254587280 113128.9305988888 31536641.8764188360 469794.2667895872 106249.8925449583 96843.9744311832 8.3576732868 27408.2368364780 7439142.4245211426 20.5992472265 89.7958039256 0.1335272956 0.0991145130 1249.8383438010 
48.8083490361 1026.6813730691 31579.8666906572 28980440.3254587280 113128.9305988888 31536641.8764188360 469794.2667895872 106249.8925449583 77475.1795449466 10.4470916085 27408.2368364780 7439142.4245211426 20.5992472265 89.7958039256 0.1335272956 0.0991145130 1249.8383438010 
48.7944169309 1026.6813730691 31579.8666906572 28980440.3254587280 113128.9305988888 31536641.8764188360 469794.2667895872 106249.8925449583 77475.1795449466 8.3576732868 27408.2368364780 7439142.4245211426 20.5992472265 89.7958039256 0.1335272956 0.1238931413 1249.8383438010 
48.1887231276 1026.6813730691 31579.8666906572 28980440.3254587280 113128.9305988888 31536641.8764188360 469794.2667895872 106249.8925449583 87159.5769880649 8.3576732868 27408.2368364780 7439142.4245211426 20.5992472265 89.7958039256 0.1335272956 0.1115038272 1249.8383438010 
