37.1371112502 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
37.1371112502 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
37.1371112502 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
37.1384390635 1796.1875000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
45.0670333872 1436.9500000000 50447.6250000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
40.8088311933 1436.9500000000 40358.1000000000 53897250.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
42.1759398156 1436.9500000000 40358.1000000000 43117800.0000000000 609946.2500000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
37.5135743216 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 40143500.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
41.9688188661 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 360293.7500000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
37.5180023654 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 267971.2500000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
48.4097941890 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 118141.7500000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
37.1384103855 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 6.4339875000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
43.3545580346 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 13306.3750000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
35.7897414024 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 147.5612500000 77.4273000000 
45.2094654732 1436.9500000000 40358.1000000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 96.7841250000 
44.3567359389 1490.2743164063 41855.7638671875 44717874.6093750000 368826.8730468750 33306560.1562500000 298931.2207031250 222332.3964843750 88606.3125000000 5.3381990039 11040.1330078125 28645894.3359375000 0.0042349117 19.6798763672 0.2445918750 122.4297246094 80.3005787109 
45.4022241177 1522.3652441263 42757.0679278850 42459607.3027610780 470825.2966456413 34023769.3323135380 224302.1836018562 227120.0069174767 85051.3880157470 5.4531494909 11277.8664951801 27428542.3432827000 0.0043261045 20.1036543811 0.2498588115 125.0660737700 75.5223277338 
45.0670659112 1436.9500000000 50447.6250000000 43117800.0000000000 487957.0000000000 32114800.0000000000 288235.0000000000 214377.0000000000 94513.4000000000 5.1471900000 10645.1000000000 27620900.0000000000 0.0040833800 18.9757000000 0.2358400000 118.0490000000 77.4273000000 
44.5355543013 1459.5478023378 42332.7956935946 40398517.9621405900 483424.5672934987 32619844.6449205280 274823.5315026902 217748.3414327391 92010.0918525458 5.2281358800 10812.5072623726 26120764.3275100740 0.0041475962 19.2741161716 0.2395488734 119.9054654081 96.2801378350 
42.1701861695 1520.0253802359 44282.6184960679 41576231.2696171400 471294.6022651556 33971475.0556380450 283590.0514322717 226770.9251809919 85310.5902272418 5.4447680413 11260.5324994947 26920537.6026022960 0.0043194553 20.0727552161 0.1831447804 124.8738481586 82.4300547024 
38.4464141514 1377.9977416323 40459.1768853172 44142495.5845965450 499781.0322644409 30797259.3847896010 291165.4610608848 205581.9770054007 101043.9318843190 4.9360215705 10208.3745150841 28078468.5490747840 0.0039158554 18.1972036229 0.2349738899 174.0749416502 74.4038091125 
